"Date","Price","Open","High","Low","Vol.","Change %"
"02/08/2019","2.40","2.40","2.40","2.40","","0.00%"
"02/07/2019","2.40","2.40","2.40","2.40","","0.00%"
"02/06/2019","2.40","2.40","2.40","2.40","","0.00%"
"02/05/2019","2.40","2.40","2.40","2.40","","0.00%"
"02/04/2019","2.40","2.40","2.40","2.40","","0.00%"
"02/01/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/31/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/30/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/29/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/28/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/25/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/24/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/23/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/22/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/18/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/17/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/16/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/15/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/14/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/11/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/10/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/09/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/08/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/07/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/04/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/03/2019","2.40","2.40","2.40","2.40","","0.00%"
"01/02/2019","2.40","2.40","2.40","2.40","","0.00%"
"12/31/2018","2.40","2.40","2.40","2.40","","0.00%"
"12/28/2018","2.40","2.40","2.40","2.40","","0.00%"
"12/27/2018","2.40","2.40","2.40","2.40","","0.00%"
"12/26/2018","2.40","2.40","2.40","2.40","","0.00%"
"12/24/2018","2.40","2.40","2.40","2.40","","0.00%"
"12/21/2018","2.40","2.40","2.40","2.40","","0.00%"
"12/20/2018","2.40","2.40","2.40","2.40","","9.09%"
"12/19/2018","2.20","2.20","2.20","2.20","","0.00%"
"12/18/2018","2.20","2.20","2.20","2.20","","0.00%"
"12/17/2018","2.20","2.20","2.20","2.20","","0.46%"
"12/14/2018","2.19","2.19","2.19","2.19","","0.00%"
"12/13/2018","2.19","2.19","2.19","2.19","","0.00%"
"12/12/2018","2.19","2.19","2.19","2.19","","0.00%"
"12/11/2018","2.19","2.19","2.19","2.19","","-0.45%"
"12/10/2018","2.20","2.20","2.20","2.20","","0.46%"
"12/07/2018","2.19","2.19","2.19","2.19","","-0.45%"
"12/06/2018","2.20","2.20","2.20","2.20","","0.00%"
"12/05/2018","2.20","2.20","2.20","2.20","","0.00%"
"12/04/2018","2.20","2.20","2.20","2.20","","0.46%"
"12/03/2018","2.19","2.19","2.19","2.19","","-0.45%"
"11/30/2018","2.20","2.20","2.20","2.20","","0.00%"
"11/29/2018","2.20","2.20","2.20","2.20","","0.00%"
"11/28/2018","2.20","2.20","2.20","2.20","","0.00%"
"11/27/2018","2.20","2.20","2.20","2.20","","0.00%"
"11/26/2018","2.20","2.20","2.20","2.20","","0.00%"
"11/23/2018","2.20","2.20","2.20","2.20","","0.00%"
"11/21/2018","2.20","2.20","2.20","2.20","","0.00%"
"11/20/2018","2.20","2.20","2.20","2.20","","0.00%"
"11/19/2018","2.20","2.20","2.20","2.20","","0.00%"
"11/16/2018","2.20","2.20","2.20","2.20","","0.00%"
"11/15/2018","2.20","2.20","2.20","2.20","","0.00%"
"11/14/2018","2.20","2.20","2.20","2.20","","0.00%"
"11/13/2018","2.20","2.20","2.20","2.20","","0.46%"
"11/12/2018","2.19","2.19","2.19","2.19","","0.00%"
"11/09/2018","2.19","2.19","2.19","2.19","","-0.45%"
"11/08/2018","2.20","2.20","2.20","2.20","","0.00%"
"11/07/2018","2.20","2.20","2.20","2.20","","0.00%"
"11/06/2018","2.20","2.20","2.20","2.20","","0.00%"
"11/05/2018","2.20","2.20","2.20","2.20","","0.46%"
"11/02/2018","2.19","2.19","2.19","2.19","","-0.45%"
"11/01/2018","2.20","2.20","2.20","2.20","","0.00%"
"10/31/2018","2.20","2.20","2.20","2.20","","0.00%"
"10/30/2018","2.20","2.20","2.20","2.20","","0.00%"
"10/29/2018","2.20","2.20","2.20","2.20","","0.00%"
"10/26/2018","2.20","2.20","2.20","2.20","","0.00%"
"10/25/2018","2.20","2.20","2.20","2.20","","0.00%"
"10/24/2018","2.20","2.20","2.20","2.20","","0.00%"
"10/23/2018","2.20","2.20","2.20","2.20","","0.46%"
"10/22/2018","2.19","2.19","2.19","2.19","","0.00%"
"10/19/2018","2.19","2.19","2.19","2.19","","0.00%"
"10/18/2018","2.19","2.19","2.19","2.19","","0.00%"
"10/17/2018","2.19","2.19","2.19","2.19","","0.46%"
"10/16/2018","2.18","2.18","2.18","2.18","","0.00%"
"10/15/2018","2.18","2.18","2.18","2.18","","0.00%"
"10/12/2018","2.18","2.18","2.18","2.18","","0.00%"
"10/11/2018","2.18","2.18","2.18","2.18","","0.00%"
"10/10/2018","2.18","2.18","2.18","2.18","","0.00%"
"10/09/2018","2.18","2.18","2.18","2.18","","0.00%"
"10/08/2018","2.18","2.18","2.18","2.18","","0.00%"
"10/05/2018","2.18","2.18","2.18","2.18","","0.00%"
"10/04/2018","2.18","2.18","2.18","2.18","","0.00%"
"10/03/2018","2.18","2.18","2.18","2.18","","0.00%"
"10/02/2018","2.18","2.18","2.18","2.18","","0.00%"
"10/01/2018","2.18","2.18","2.18","2.18","","0.00%"
"09/28/2018","2.18","2.18","2.18","2.18","","0.00%"
"09/27/2018","2.18","2.18","2.18","2.18","","12.95%"
"09/26/2018","1.93","1.93","1.93","1.93","","0.00%"
"09/25/2018","1.93","1.93","1.93","1.93","","0.00%"
"09/24/2018","1.93","1.93","1.93","1.93","","0.52%"
"09/21/2018","1.92","1.92","1.92","1.92","","0.00%"
"09/20/2018","1.92","1.92","1.92","1.92","","0.00%"
"09/19/2018","1.92","1.92","1.92","1.92","","0.00%"
"09/18/2018","1.92","1.92","1.92","1.92","","0.00%"
"09/17/2018","1.92","1.92","1.92","1.92","","0.00%"
"09/14/2018","1.92","1.92","1.92","1.92","","0.00%"
"09/13/2018","1.92","1.92","1.92","1.92","","0.00%"
"09/12/2018","1.92","1.92","1.92","1.92","","0.00%"
"09/11/2018","1.92","1.92","1.92","1.92","","0.00%"
"09/10/2018","1.92","1.92","1.92","1.92","","0.00%"
"09/07/2018","1.92","1.92","1.92","1.92","","0.00%"
"09/06/2018","1.92","1.92","1.92","1.92","","0.00%"
"09/05/2018","1.92","1.92","1.92","1.92","","0.00%"
"09/04/2018","1.92","1.92","1.92","1.92","","0.52%"
"08/31/2018","1.91","1.91","1.91","1.91","","-0.52%"
"08/30/2018","1.92","1.92","1.92","1.92","","0.00%"
"08/29/2018","1.92","1.92","1.92","1.92","","0.00%"
"08/28/2018","1.92","1.92","1.92","1.92","","0.00%"
"08/27/2018","1.92","1.92","1.92","1.92","","0.00%"
"08/24/2018","1.92","1.92","1.92","1.92","","0.00%"
"08/23/2018","1.92","1.92","1.92","1.92","","0.00%"
"08/22/2018","1.92","1.92","1.92","1.92","","0.00%"
"08/21/2018","1.92","1.92","1.92","1.92","","0.00%"
"08/20/2018","1.92","1.92","1.92","1.92","","0.00%"
"08/17/2018","1.92","1.92","1.92","1.92","","0.00%"
"08/16/2018","1.92","1.92","1.92","1.92","","0.52%"
"08/15/2018","1.91","1.91","1.91","1.91","","0.00%"
"08/14/2018","1.91","1.91","1.91","1.91","","0.00%"
"08/13/2018","1.91","1.91","1.91","1.91","","0.00%"
"08/10/2018","1.91","1.91","1.91","1.91","","0.00%"
"08/09/2018","1.91","1.91","1.91","1.91","","0.00%"
"08/08/2018","1.91","1.91","1.91","1.91","","0.00%"
"08/07/2018","1.91","1.91","1.91","1.91","","0.00%"
"08/06/2018","1.91","1.91","1.91","1.91","","0.00%"
"08/03/2018","1.91","1.91","1.91","1.91","","0.00%"
"08/02/2018","1.91","1.91","1.91","1.91","","0.00%"
"08/01/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/31/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/30/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/27/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/26/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/25/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/24/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/23/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/20/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/19/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/18/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/17/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/16/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/13/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/12/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/11/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/10/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/09/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/06/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/05/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/03/2018","1.91","1.91","1.91","1.91","","0.00%"
"07/02/2018","1.91","1.91","1.91","1.91","","0.00%"
"06/29/2018","1.91","1.91","1.91","1.91","","0.00%"
"06/28/2018","1.91","1.91","1.91","1.91","","0.00%"
"06/27/2018","1.91","1.91","1.91","1.91","","-0.52%"
"06/26/2018","1.92","1.92","1.92","1.92","","0.00%"
"06/25/2018","1.92","1.92","1.92","1.92","","0.00%"
"06/22/2018","1.92","1.92","1.92","1.92","","0.00%"
"06/21/2018","1.92","1.92","1.92","1.92","","0.00%"
"06/20/2018","1.92","1.92","1.92","1.92","","0.52%"
"06/19/2018","1.91","1.91","1.91","1.91","","0.53%"
"06/18/2018","1.90","1.90","1.90","1.90","","0.00%"
"06/15/2018","1.90","1.90","1.90","1.90","","0.00%"
"06/14/2018","1.90","1.90","1.90","1.90","","11.76%"
"06/13/2018","1.70","1.70","1.70","1.70","","0.00%"
"06/12/2018","1.70","1.70","1.70","1.70","","0.00%"
"06/11/2018","1.70","1.70","1.70","1.70","","0.00%"
"06/08/2018","1.70","1.70","1.70","1.70","","0.00%"
"06/07/2018","1.70","1.70","1.70","1.70","","0.00%"
"06/06/2018","1.70","1.70","1.70","1.70","","0.00%"
"06/05/2018","1.70","1.70","1.70","1.70","","0.00%"
"06/04/2018","1.70","1.70","1.70","1.70","","0.00%"
"06/01/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/31/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/30/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/29/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/25/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/24/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/23/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/22/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/21/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/18/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/17/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/16/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/15/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/14/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/11/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/10/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/09/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/08/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/07/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/04/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/03/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/02/2018","1.70","1.70","1.70","1.70","","0.00%"
"05/01/2018","1.70","1.70","1.70","1.70","","0.59%"
"04/30/2018","1.69","1.69","1.69","1.69","","-0.59%"
"04/27/2018","1.70","1.70","1.70","1.70","","0.00%"
"04/26/2018","1.70","1.70","1.70","1.70","","0.00%"
"04/25/2018","1.70","1.70","1.70","1.70","","0.00%"
"04/24/2018","1.70","1.70","1.70","1.70","","0.00%"
"04/23/2018","1.70","1.70","1.70","1.70","","0.00%"
"04/20/2018","1.70","1.70","1.70","1.70","","0.59%"
"04/19/2018","1.69","1.69","1.69","1.69","","0.00%"
"04/18/2018","1.69","1.69","1.69","1.69","","0.00%"
"04/17/2018","1.69","1.69","1.69","1.69","","0.00%"
"04/16/2018","1.69","1.69","1.69","1.69","","0.00%"
"04/13/2018","1.69","1.69","1.69","1.69","","0.00%"
"04/12/2018","1.69","1.69","1.69","1.69","","0.00%"
"04/11/2018","1.69","1.69","1.69","1.69","","0.00%"
"04/10/2018","1.69","1.69","1.69","1.69","","0.00%"
"04/09/2018","1.69","1.69","1.69","1.69","","0.00%"
"04/06/2018","1.69","1.69","1.69","1.69","","0.00%"
"04/05/2018","1.69","1.69","1.69","1.69","","0.00%"
"04/04/2018","1.69","1.69","1.69","1.69","","0.00%"
"04/03/2018","1.69","1.69","1.69","1.69","","0.60%"
"04/02/2018","1.68","1.68","1.68","1.68","","0.60%"
"03/30/2018","1.67","1.67","1.67","1.67","","-0.60%"
"03/29/2018","1.68","1.68","1.68","1.68","","0.00%"
"03/28/2018","1.68","1.68","1.68","1.68","","0.00%"
"03/27/2018","1.68","1.68","1.68","1.68","","0.00%"
"03/26/2018","1.68","1.68","1.68","1.68","","0.00%"
"03/23/2018","1.68","1.68","1.68","1.68","","0.00%"
"03/22/2018","1.68","1.68","1.68","1.68","","16.67%"
"03/21/2018","1.44","1.44","1.44","1.44","","0.00%"
"03/20/2018","1.44","1.44","1.44","1.44","","0.70%"
"03/19/2018","1.43","1.43","1.43","1.43","","0.00%"
"03/16/2018","1.43","1.43","1.43","1.43","","0.00%"
"03/15/2018","1.43","1.43","1.43","1.43","","0.70%"
"03/14/2018","1.42","1.42","1.42","1.42","","0.00%"
"03/13/2018","1.42","1.42","1.42","1.42","","0.00%"
"03/12/2018","1.42","1.42","1.42","1.42","","0.00%"
"03/09/2018","1.42","1.42","1.42","1.42","","0.00%"
"03/08/2018","1.42","1.42","1.42","1.42","","0.00%"
"03/07/2018","1.42","1.42","1.42","1.42","","0.00%"
"03/06/2018","1.42","1.42","1.42","1.42","","0.00%"
"03/05/2018","1.42","1.42","1.42","1.42","","0.00%"
"03/02/2018","1.42","1.42","1.42","1.42","","0.00%"
"03/01/2018","1.42","1.42","1.42","1.42","","5.19%"
"02/28/2018","1.35","1.35","1.35","1.35","","-4.93%"
"02/27/2018","1.42","1.42","1.42","1.42","","0.00%"
"02/26/2018","1.42","1.42","1.42","1.42","","0.00%"
"02/23/2018","1.42","1.42","1.42","1.42","","0.00%"
"02/22/2018","1.42","1.42","1.42","1.42","","0.00%"
"02/21/2018","1.42","1.42","1.42","1.42","","0.00%"
"02/20/2018","1.42","1.42","1.42","1.42","","0.00%"
"02/16/2018","1.42","1.42","1.42","1.42","","0.00%"
"02/15/2018","1.42","1.42","1.42","1.42","","0.00%"
"02/14/2018","1.42","1.42","1.42","1.42","","0.00%"
"02/13/2018","1.42","1.42","1.42","1.42","","0.00%"
"02/12/2018","1.42","1.42","1.42","1.42","","0.00%"
"02/09/2018","1.42","1.42","1.42","1.42","","0.00%"
"02/08/2018","1.42","1.42","1.42","1.42","","0.00%"
"02/07/2018","1.42","1.42","1.42","1.42","","0.00%"
"02/06/2018","1.42","1.42","1.42","1.42","","0.00%"
"02/05/2018","1.42","1.42","1.42","1.42","","0.00%"
"02/02/2018","1.42","1.42","1.42","1.42","","0.00%"
"02/01/2018","1.42","1.42","1.42","1.42","","5.97%"
"01/31/2018","1.34","1.34","1.34","1.34","","-5.63%"
"01/30/2018","1.42","1.42","1.42","1.42","","0.00%"
"01/29/2018","1.42","1.42","1.42","1.42","","0.00%"
"01/26/2018","1.42","1.42","1.42","1.42","","0.00%"
"01/25/2018","1.42","1.42","1.42","1.42","","0.00%"
"01/24/2018","1.42","1.42","1.42","1.42","","0.00%"
"01/23/2018","1.42","1.42","1.42","1.42","","0.00%"
"01/22/2018","1.42","1.42","1.42","1.42","","0.00%"
"01/19/2018","1.42","1.42","1.42","1.42","","0.00%"
"01/18/2018","1.42","1.42","1.42","1.42","","0.00%"
"01/17/2018","1.42","1.42","1.42","1.42","","0.00%"
"01/16/2018","1.42","1.42","1.42","1.42","","0.00%"
"01/12/2018","1.42","1.42","1.42","1.42","","0.00%"
"01/11/2018","1.42","1.42","1.42","1.42","","0.00%"
"01/10/2018","1.42","1.42","1.42","1.42","","0.00%"
"01/09/2018","1.42","1.42","1.42","1.42","","0.00%"
"01/08/2018","1.42","1.42","1.42","1.42","","0.00%"
"01/05/2018","1.42","1.42","1.42","1.42","","0.00%"
"01/04/2018","1.42","1.42","1.42","1.42","","0.00%"
"01/03/2018","1.42","1.42","1.42","1.42","","0.00%"
"01/02/2018","1.42","1.42","1.42","1.42","","6.77%"
"12/29/2017","1.33","1.33","1.33","1.33","","-6.34%"
"12/28/2017","1.42","1.42","1.42","1.42","","0.00%"
"12/27/2017","1.42","1.42","1.42","1.42","","0.00%"
"12/26/2017","1.42","1.42","1.42","1.42","","0.00%"
"12/22/2017","1.42","1.42","1.42","1.42","","0.00%"
"12/21/2017","1.42","1.42","1.42","1.42","","0.00%"
"12/20/2017","1.42","1.42","1.42","1.42","","0.00%"
"12/19/2017","1.42","1.42","1.42","1.42","","0.00%"
"12/18/2017","1.42","1.42","1.42","1.42","","0.71%"
"12/15/2017","1.41","1.41","1.41","1.41","","0.00%"
"12/14/2017","1.41","1.41","1.41","1.41","","20.51%"
"12/13/2017","1.17","1.17","1.17","1.17","","0.00%"
"12/12/2017","1.17","1.17","1.17","1.17","","0.86%"
"12/11/2017","1.16","1.16","1.16","1.16","","0.00%"
"12/08/2017","1.16","1.16","1.16","1.16","","0.00%"
"12/07/2017","1.16","1.16","1.16","1.16","","0.00%"
"12/06/2017","1.16","1.16","1.16","1.16","","0.00%"
"12/05/2017","1.16","1.16","1.16","1.16","","0.00%"
"12/04/2017","1.16","1.16","1.16","1.16","","0.00%"
"12/01/2017","1.16","1.16","1.16","1.16","","8.41%"
"11/30/2017","1.07","1.07","1.07","1.07","","-7.76%"
"11/29/2017","1.16","1.16","1.16","1.16","","0.00%"
"11/28/2017","1.16","1.16","1.16","1.16","","0.00%"
"11/27/2017","1.16","1.16","1.16","1.16","","0.00%"
"11/24/2017","1.16","1.16","1.16","1.16","","0.00%"
"11/22/2017","1.16","1.16","1.16","1.16","","0.00%"
"11/21/2017","1.16","1.16","1.16","1.16","","0.00%"
"11/20/2017","1.16","1.16","1.16","1.16","","0.00%"
"11/17/2017","1.16","1.16","1.16","1.16","","0.00%"
"11/16/2017","1.16","1.16","1.16","1.16","","0.00%"
"11/15/2017","1.16","1.16","1.16","1.16","","0.00%"
"11/14/2017","1.16","1.16","1.16","1.16","","0.00%"
"11/13/2017","1.16","1.16","1.16","1.16","","0.00%"
"11/10/2017","1.16","1.16","1.16","1.16","","0.00%"
"11/09/2017","1.16","1.16","1.16","1.16","","0.00%"
"11/08/2017","1.16","1.16","1.16","1.16","","0.00%"
"11/07/2017","1.16","1.16","1.16","1.16","","0.00%"
"11/06/2017","1.16","1.16","1.16","1.16","","0.00%"
"11/03/2017","1.16","1.16","1.16","1.16","","0.00%"
"11/02/2017","1.16","1.16","1.16","1.16","","0.00%"
"11/01/2017","1.16","1.16","1.16","1.16","","8.41%"
"10/31/2017","1.07","1.07","1.07","1.07","","-7.76%"
"10/30/2017","1.16","1.16","1.16","1.16","","0.00%"
"10/27/2017","1.16","1.16","1.16","1.16","","0.00%"
"10/26/2017","1.16","1.16","1.16","1.16","","0.00%"
"10/25/2017","1.16","1.16","1.16","1.16","","0.00%"
"10/24/2017","1.16","1.16","1.16","1.16","","0.00%"
"10/23/2017","1.16","1.16","1.16","1.16","","0.00%"
"10/20/2017","1.16","1.16","1.16","1.16","","0.00%"
"10/19/2017","1.16","1.16","1.16","1.16","","0.00%"
"10/18/2017","1.16","1.16","1.16","1.16","","0.00%"
"10/17/2017","1.16","1.16","1.16","1.16","","0.00%"
"10/16/2017","1.16","1.16","1.16","1.16","","0.00%"
"10/13/2017","1.16","1.16","1.16","1.16","","0.00%"
"10/12/2017","1.16","1.16","1.16","1.16","","0.00%"
"10/11/2017","1.16","1.16","1.16","1.16","","0.00%"
"10/10/2017","1.16","1.16","1.16","1.16","","0.00%"
"10/06/2017","1.16","1.16","1.16","1.16","","0.00%"
"10/05/2017","1.16","1.16","1.16","1.16","","0.00%"
"10/04/2017","1.16","1.16","1.16","1.16","","0.00%"
"10/03/2017","1.16","1.16","1.16","1.16","","0.00%"
"10/02/2017","1.16","1.16","1.16","1.16","","9.43%"
"09/29/2017","1.06","1.06","1.06","1.06","","-8.62%"
"09/28/2017","1.16","1.16","1.16","1.16","","0.00%"
"09/27/2017","1.16","1.16","1.16","1.16","","0.00%"
"09/26/2017","1.16","1.16","1.16","1.16","","0.00%"
"09/25/2017","1.16","1.16","1.16","1.16","","0.00%"
"09/22/2017","1.16","1.16","1.16","1.16","","0.00%"
"09/21/2017","1.16","1.16","1.16","1.16","","0.00%"
"09/20/2017","1.16","1.16","1.16","1.16","","0.00%"
"09/19/2017","1.16","1.16","1.16","1.16","","0.00%"
"09/18/2017","1.16","1.16","1.16","1.16","","0.00%"
"09/15/2017","1.16","1.16","1.16","1.16","","0.00%"
"09/14/2017","1.16","1.16","1.16","1.16","","0.00%"
"09/13/2017","1.16","1.16","1.16","1.16","","0.00%"
"09/12/2017","1.16","1.16","1.16","1.16","","0.00%"
"09/11/2017","1.16","1.16","1.16","1.16","","0.00%"
"09/08/2017","1.16","1.16","1.16","1.16","","0.00%"
"09/07/2017","1.16","1.16","1.16","1.16","","0.00%"
"09/06/2017","1.16","1.16","1.16","1.16","","0.00%"
"09/05/2017","1.16","1.16","1.16","1.16","","0.00%"
"09/01/2017","1.16","1.16","1.16","1.16","","8.41%"
"08/31/2017","1.07","1.07","1.07","1.07","","-7.76%"
"08/30/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/29/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/28/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/25/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/24/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/23/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/22/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/21/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/18/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/17/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/16/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/15/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/14/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/11/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/10/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/09/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/08/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/07/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/04/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/03/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/02/2017","1.16","1.16","1.16","1.16","","0.00%"
"08/01/2017","1.16","1.16","1.16","1.16","","8.41%"
"07/31/2017","1.07","1.07","1.07","1.07","","-7.76%"
"07/28/2017","1.16","1.16","1.16","1.16","","0.00%"
"07/27/2017","1.16","1.16","1.16","1.16","","0.00%"
"07/26/2017","1.16","1.16","1.16","1.16","","0.00%"
"07/25/2017","1.16","1.16","1.16","1.16","","0.00%"
"07/24/2017","1.16","1.16","1.16","1.16","","0.00%"
"07/21/2017","1.16","1.16","1.16","1.16","","0.00%"
"07/20/2017","1.16","1.16","1.16","1.16","","0.00%"
"07/19/2017","1.16","1.16","1.16","1.16","","0.00%"
"07/18/2017","1.16","1.16","1.16","1.16","","0.00%"
"07/17/2017","1.16","1.16","1.16","1.16","","0.00%"
"07/14/2017","1.16","1.16","1.16","1.16","","0.00%"
"07/13/2017","1.16","1.16","1.16","1.16","","0.00%"
"07/12/2017","1.16","1.16","1.16","1.16","","0.00%"
"07/11/2017","1.16","1.16","1.16","1.16","","0.00%"
"07/10/2017","1.16","1.16","1.16","1.16","","0.00%"
"07/07/2017","1.16","1.16","1.16","1.16","","0.00%"
"07/06/2017","1.16","1.16","1.16","1.16","","0.00%"
"07/05/2017","1.16","1.16","1.16","1.16","","0.00%"
"07/03/2017","1.16","1.16","1.16","1.16","","9.43%"
"06/30/2017","1.06","1.06","1.06","1.06","","-8.62%"
"06/29/2017","1.16","1.16","1.16","1.16","","0.00%"
"06/28/2017","1.16","1.16","1.16","1.16","","0.00%"
"06/27/2017","1.16","1.16","1.16","1.16","","0.00%"
"06/26/2017","1.16","1.16","1.16","1.16","","0.00%"
"06/23/2017","1.16","1.16","1.16","1.16","","0.00%"
"06/22/2017","1.16","1.16","1.16","1.16","","0.00%"
"06/21/2017","1.16","1.16","1.16","1.16","","0.00%"
"06/20/2017","1.16","1.16","1.16","1.16","","0.00%"
"06/19/2017","1.16","1.16","1.16","1.16","","0.00%"
"06/16/2017","1.16","1.16","1.16","1.16","","0.00%"
"06/15/2017","1.16","1.16","1.16","1.16","","27.47%"
"06/14/2017","0.91","0.91","0.91","0.91","","0.00%"
"06/13/2017","0.91","0.91","0.91","0.91","","0.00%"
"06/12/2017","0.91","0.91","0.91","0.91","","0.00%"
"06/09/2017","0.91","0.91","0.91","0.91","","0.00%"
"06/08/2017","0.91","0.91","0.91","0.91","","0.00%"
"06/07/2017","0.91","0.91","0.91","0.91","","0.00%"
"06/06/2017","0.91","0.91","0.91","0.91","","0.00%"
"06/05/2017","0.91","0.91","0.91","0.91","","0.00%"
"06/02/2017","0.91","0.91","0.91","0.91","","0.00%"
"06/01/2017","0.91","0.91","0.91","0.91","","9.64%"
"05/31/2017","0.83","0.83","0.83","0.83","","-8.79%"
"05/30/2017","0.91","0.91","0.91","0.91","","0.00%"
"05/26/2017","0.91","0.91","0.91","0.91","","0.00%"
"05/25/2017","0.91","0.91","0.91","0.91","","0.00%"
"05/24/2017","0.91","0.91","0.91","0.91","","0.00%"
"05/23/2017","0.91","0.91","0.91","0.91","","0.00%"
"05/22/2017","0.91","0.91","0.91","0.91","","0.00%"
"05/19/2017","0.91","0.91","0.91","0.91","","0.00%"
"05/18/2017","0.91","0.91","0.91","0.91","","0.00%"
"05/17/2017","0.91","0.91","0.91","0.91","","0.00%"
"05/16/2017","0.91","0.91","0.91","0.91","","0.00%"
"05/15/2017","0.91","0.91","0.91","0.91","","0.00%"
"05/12/2017","0.91","0.91","0.91","0.91","","0.00%"
"05/11/2017","0.91","0.91","0.91","0.91","","0.00%"
"05/10/2017","0.91","0.91","0.91","0.91","","0.00%"
"05/09/2017","0.91","0.91","0.91","0.91","","0.00%"
"05/08/2017","0.91","0.91","0.91","0.91","","0.00%"
"05/05/2017","0.91","0.91","0.91","0.91","","0.00%"
"05/04/2017","0.91","0.91","0.91","0.91","","0.00%"
"05/03/2017","0.91","0.91","0.91","0.91","","0.00%"
"05/02/2017","0.91","0.91","0.91","0.91","","0.00%"
"05/01/2017","0.91","0.91","0.91","0.91","","9.64%"
"04/28/2017","0.83","0.83","0.83","0.83","","-8.79%"
